"Time","Max_vitesse_au_point_x Monitor: Max_vitesse_au_point_x Monitor (m/s)"
34500.0,0.004115671385079622
34550.0,0.004419575445353985
34600.0,0.004730176646262407
34650.0,0.004939886275678873
34700.0,0.004975022282451391
34750.0,0.0048208050429821014
34800.0,0.004544092807918787
34850.0,0.004252821672707796
34900.0,0.004051830619573593
34950.0,0.00400554807856679
35000.0,0.004119219724088907
35050.0,0.004341939464211464
35100.0,0.004587361589074135
35150.0,0.004746046848595142
35200.0,0.0047471425496041775
35250.0,0.004577693063765764
35300.0,0.004305858165025711
35350.0,0.004039589781314135
35400.0,0.003879843046888709
35450.0,0.0038868673145771027
35500.0,0.004060355015099049
35550.0,0.004350167699158192
35600.0,0.0046683610416948795
35650.0,0.004908595234155655
35700.0,0.00498283002525568
35750.0,0.0048673804849386215
35800.0,0.004608758259564638
35850.0,0.004311135970056057
35900.0,0.004083428997546434
35950.0,0.004001317545771599
36000.0,0.00408278638496995
36050.0,0.004288506228476763
36100.0,0.004538178909569979
36150.0,0.004724319092929363
36200.0,0.004761984571814537
36250.0,0.004625753499567509
36300.0,0.004367788787931204
36350.0,0.004090713802725077
36400.0,0.003901055548340082
36450.0,0.003870136570185423
36500.0,0.004010976292192936
36550.0,0.004281871020793915
36600.0,0.004602455999702215
36650.0,0.004868676885962486
36700.0,0.004981779493391514
36750.0,0.004907166585326195
36800.0,0.004671534989029169
36850.0,0.004372810013592243
36900.0,0.004122288431972265
36950.0,0.004004745744168758
37000.0,0.004052974749356508
37050.0,0.0042373561300337315
37100.0,0.004485577344894409
37150.0,0.004694903269410133
37200.0,0.0047674053348600864
37250.0,0.004668205976486206
37300.0,0.004429189953953028
37350.0,0.004146477207541466
37400.0,0.003930444363504648
37450.0,0.0038615346420556307
37500.0,0.003967558033764362
37550.0,0.004215780179947615
37600.0,0.004533742088824511
37650.0,0.004820851143449545
37700.0,0.004972547292709351
37750.0,0.004940102808177471
37800.0,0.00473163602873683
37850.0,0.004436763934791088
37900.0,0.004167136736214161
37950.0,0.004016171209514141
38000.0,0.004028746392577887
38050.0,0.004188492428511381
38100.0,0.004430919885635376
38150.0,0.00465768575668335
38200.0,0.004765332210808992
38250.0,0.004704235587269068
38300.0,0.004487981554120779
38350.0,0.004205350298434496
38400.0,0.003966828808188438
38450.0,0.003861798206344247
38500.0,0.0039304401725530624
38550.0,0.004153141286224127
38600.0,0.004463936202228069
38650.0,0.00476689450442791
38700.0,0.00495556415989995
38750.0,0.00496467063203454
38800.0,0.004788069054484367
38850.0,0.004502588417381048
38900.0,0.004218095913529396
38950.0,0.00403546541929245
39000.0,0.00401219492778182
39050.0,0.004144615493714809
39100.0,0.004376545082777739
39150.0,0.004616362042725086
39200.0,0.004755903035402298
39250.0,0.004733253736048937
39300.0,0.004544196184724569
39350.0,0.004266321659088135
39400.0,0.004009264055639505
39450.0,0.0038698858115822077
39500.0,0.0039014986250549555
39550.0,0.004094933159649372
39600.0,0.004393972922116518
39650.0,0.00470811827108264
39700.0,0.0049293371848762035
39750.0,0.004979188088327646
39800.0,0.0048387739807367325
39850.0,0.004568204749375582
39900.0,0.0042739384807646275
39950.0,0.004062701482325792
40000.0,0.004003114067018032
