"Time","Max_vitesse_au_point_y Monitor: Max_vitesse_au_point_y Monitor (m/s)"
15650.0,0.002512818726245314
15750.0,0.0021008712064940482
15850.0,8.232849722844549E-4
15950.0,-8.68925781105645E-4
16050.0,-0.002225420786999166
16150.0,-0.0031163882231339812
16250.0,-0.0034503036295063794
16350.0,-0.002895977988373488
16450.0,-0.0013435097062028944
16550.0,7.909895866760053E-4
16650.0,0.0025502454955130816
16750.0,0.003593179222662002
16850.0,0.004022955370601267
16950.0,0.0035450371797196567
17050.0,0.0019508013501763344
17150.0,-3.94156062611728E-4
17250.0,-0.0024942653253674507
17350.0,-0.003748357994481921
17450.0,-0.0042395227355882525
17550.0,-0.003725515154656023
17650.0,-0.0020515193755272776
17750.0,3.000463848366053E-4
17850.0,0.002304868248756975
17950.0,0.003459114348515868
18050.0,0.0038705446640960872
18150.0,0.0033201355836354196
18250.0,0.0016615219647064805
18350.0,-5.172748242330272E-4
18450.0,-0.0022526890388689935
18550.0,-0.0032539028325118124
18650.0,-0.0035055011976510286
18750.0,-0.0027322363457642496
18850.0,-9.580835176166147E-4
18950.0,0.001083643117453903
19050.0,0.0025584936374798417
19150.0,0.003352557250764221
19250.0,0.0033651264966465533
19350.0,0.00233849894721061
19450.0,4.116560294278315E-4
19550.0,-0.0016160592203959823
19650.0,-0.00299792765872553
19700.0,-0.0035244831815361977
19750.0,-0.003912261105142534
19800.0,-0.004130210843868554
19850.0,-0.004095154348760843
19900.0,-0.00371251831529662
19950.0,-0.0029523734701797366
20000.0,-0.0018404927686788142
20050.0,-4.519643089224701E-4
20100.0,0.0010809539235197008
20150.0,0.0025204754201695323
20200.0,0.0036061255377717316
20250.0,0.004285003640688956
20300.0,0.004744027741253376
20350.0,0.005139620276167989
20400.0,0.005396730732172728
20450.0,0.005347050493583083
20500.0,0.0048562525771558285
20550.0,0.003873321576975286
20600.0,0.0024470786447636783
20650.0,6.907043789396994E-4
20700.0,-0.0011912373593077064
20750.0,-0.0028839114820584655
20800.0,-0.004100729071069509
20850.0,-0.0048026436707004905
20900.0,-0.005191840115003288
20950.0,-0.005444254027679563
21000.0,-0.005477643571794033
21050.0,-0.005113207036629319
21100.0,-0.0041863329242914915
21150.0,-0.002724864229094237
21200.0,-9.133850107900798E-4
21250.0,9.358544630231336E-4
21300.0,0.0024815279757604003
21350.0,0.0035302609903737903
21400.0,0.004125853534787893
21450.0,0.004447464714758098
21500.0,0.004598538973368704
21550.0,0.004493661806918681
21600.0,0.0039576340932399035
21650.0,0.0028823408065363765
21700.0,0.001382410351652652
21750.0,-2.446192575007444E-4
21800.0,-0.0016628573648631573
21850.0,-0.002683537662960589
21900.0,-0.003330568957608193
21950.0,-0.003735368140041828
22000.0,-0.00397416518535465
22050.0,-0.003968590404838324
22100.0,-0.003565552760846913
22150.0,-0.0026578170363791287
22200.0,-0.0013230984623078257
22250.0,1.8141002351512725E-4
22300.0,0.0015411391214001924
22350.0,0.002555415208917111
22400.0,0.003224708139896393
22450.0,0.0036643812782131135
22500.0,0.003959396970458329
22550.0,0.0040421877056360245
22600.0,0.003757223952561617
22650.0,0.002974554430693388
22700.0,0.0017213489045388997
22750.0,2.1046091978860204E-4
22800.0,-0.001251005320227705
22850.0,-0.0024108283105306327
22900.0,-0.0031998647609725595
22950.0,-0.0037057953304611146
23000.0,-0.004040659870952368
23050.0,-0.00418052077293396
23100.0,-0.003985477262176573
23150.0,-0.003306773432996124
23200.0,-0.0021345310378819704
23250.0,-6.475221234722994E-4
23300.0,8.616708364570513E-4
23350.0,0.002120423479937017
23400.0,0.0030091602238826454
23450.0,0.003576065239030868
23500.0,0.003935656975954771
23550.0,0.004104593535885215
23600.0,0.0039681895868852735
23650.0,0.0033792597823776305
23700.0,0.002300642430782318
23750.0,8.852052415022627E-4
23800.0,-5.890102256671526E-4
23850.0,-0.0018508773355279118
23900.0,-0.002766948309727013
23950.0,-0.003366895136423409
24000.0,-0.003751613956410438
24050.0,-0.003946467011701316
24100.0,-0.003848481283057481
24150.0,-0.0033190975664183497
24200.0,-0.002308719325810671
24250.0,-9.539503807900473E-4
24300.0,4.802632538485341E-4
24350.0,0.0017271539545617998
24400.0,0.002648058405611664
24450.0,0.0032625035964883864
24500.0,0.00366455054609105
24550.0,0.0038819071487523615
24600.0,0.0038154141511768103
24650.0,0.0033283979864791036
24700.0,0.002362673112656921
24750.0,0.0010403973719803616
24800.0,-3.834973322227597E-4
24850.0,-0.0016419609310105443
24900.0,-0.002584898320492357
24950.0,-0.003219246049411595
25000.0,-0.0036354658659547567
25050.0,-0.0038695926195941865
25100.0,-0.0038302734028548002
25150.0,-0.003382643626537174
25200.0,-0.0024570124805904925
25250.0,-0.0011615409894147888
25300.0,2.5786993273868575E-4
25350.0,0.001532997703179717
25400.0,0.002502651186659932
25450.0,0.0031599992653355002
25500.0,0.0035912628518417478
25550.0,0.0038411652203649282
25600.0,0.003828339686151594
25650.0,0.003420874010771513
25700.0,0.0025382297462783754
25750.0,0.0012741414248012006
25800.0,-1.348118621535832E-4
25850.0,-0.0014202373859006912
25900.0,-0.0024114452535286546
25950.0,-0.0030901444260962307
26000.0,-0.003537071112077683
26050.0,-0.0038041917141526937
26100.0,-0.0038190617924556136
26150.0,-0.003452613775152713
26200.0,-0.002613500750157982
26250.0,-0.0013810964010190219
26300.0,1.789716407074593E-5
26350.0,0.0013149733131285757
26400.0,0.0023288733209483325
26450.0,0.0030295978067442775
26500.0,0.0034926693770103157
26550.0,0.003777000994887203
26600.0,0.003819961624685675
26650.0,0.003494867996778339
26700.0,0.002699874807149172
26750.0,0.0014988682814873755
26800.0,1.078308359865332E-4
26850.0,-0.0012046414049109444
26900.0,-0.002245490439236164
26950.0,-0.002971518028061837
27000.0,-0.003452200850006193
27050.0,-0.0037536959280259907
27100.0,-0.0038246261538006365
27150.0,-0.003541155136190355
27200.0,-0.002792483370285481
27250.0,-0.0016251152264885604
27300.0,-2.4320107058883877E-4
27350.0,0.0010848901438293979
27400.0,0.0021545221679843962
27450.0,0.002908428374212235
27500.0,0.0034084805520251393
27550.0,0.003727347939275205
27600.0,0.0038263488677330315
27650.0,0.003584591147955507
27700.0,0.0028841110761277378
27750.0,0.0017530372715555131
27800.0,3.8272236270131543E-4
27850.0,-9.596590825822204E-4
27900.0,-0.0020587169856298715
27950.0,-0.0028417951543815434
28000.0,-0.0033628056989982724
28050.0,-0.003699269611388445
28100.0,-0.003825864230748266
28150.0,-0.0036256834282539785
28200.0,-0.0029743678169324994
28250.0,-0.0018817363597918302
28300.0,-5.253244780760724E-4
28350.0,8.304144430439919E-4
28400.0,0.001959296496352181
28450.0,0.002773070940747857
28500.0,0.0033163470798172057
28550.0,0.0036705104866996408
28600.0,0.003823866310995072
28650.0,0.003663910843897611
28700.0,0.003062433155719191
28750.0,0.00201067395391874
28800.0,6.707363718305714E-4
28850.0,-6.966399523662403E-4
28900.0,-0.001855104259448126
28950.0,-0.002701259043533355
29000.0,-0.0032681216835044324
29050.0,-0.0036401406978257
29100.0,-0.0038190800696611404
29150.0,-0.0036979088908992708
29200.0,-0.0031470558024011552
29250.0,-0.002138295560143888
29300.0,-8.176344854291528E-4
29350.0,5.588704880210571E-4
29400.0,0.0017465035780332983
29450.0,0.0026255942066200078
29500.0,0.003217724442947656
29550.0,0.00360775989247486
29600.0,0.0038112967740744352
29650.0,0.00372797081945464
29700.0,0.003227549896109849
29750.0,0.002263417874928564
29800.0,9.650249994592741E-4
29850.0,-4.181115291430615E-4
29900.0,-0.0016340685542672873
29950.0,-0.002546483068726957
30000.0,-0.003165088128298521
30050.0,-0.003573585534468293
30100.0,-0.0038003631634637713
30150.0,-0.0037537443567998707
30200.0,-0.0033027581521309912
30250.0,-0.0023852629819884896
30300.0,-0.0011122303258161992
30350.0,2.7469735674401363E-4
30400.0,0.0015173704596236348
30450.0,0.002464003046043217
30500.0,0.003110151970759034
30550.0,0.0035377071471884847
30600.0,0.0037865745835006237
30650.0,0.0037750788615085185
30700.0,0.0033734297612681985
30750.0,0.0025036014849320054
30800.0,0.0012586001248564571
30850.0,-1.2907845848530997E-4
30900.0,-0.001396855222992599
30950.0,-0.002377728058490902
31000.0,-0.0030527758644893765
31050.0,-0.003499818383716047
31100.0,-0.0037698233500123024
31150.0,-0.0037921545444987714
31200.0,-0.003439079620875418
31250.0,-0.0026179220876656473
31300.0,-0.0014037916844245046
31350.0,-1.8511600501369685E-5
31400.0,0.0012726905988529325
31450.0,0.002287576498929411
31500.0,0.002992604102473706
31550.0,0.003459997707977891
31600.0,0.0037501765182241797
31650.0,0.0038048546412028372
31700.0,0.003499074373394251
31750.0,0.0027276212931610644
31800.0,0.0015472045342903584
31850.0,1.6751064799791493E-4
31900.0,-0.00114494284207467
31950.0,-0.002193729276768863
32000.0,-0.00292972446186468
32050.0,-0.0034182987292297184
32100.0,-0.0037280358956195414
32150.0,-0.0038138697273097932
32200.0,-0.0035534463240765035
32250.0,-0.0028328356565907598
32300.0,-0.001688680873485282
32350.0,-3.1761607169755735E-4
32400.0,0.001013681452604942
32450.0,0.0020959145622327924
32500.0,0.0028638411895371974
32550.0,0.0033746115514077246
32600.0,0.0037033261614851654
32650.0,0.0038189839688129723
32700.0,0.0036027399473823607
32750.0,0.0029333348502404988
32800.0,0.001827622705604881
32850.0,4.6841599760227837E-4
32900.0,-8.793579763732851E-4
32950.0,-0.0019945033127442002
33000.0,-0.002794993808493018
33050.0,-0.0033290483988821507
33100.0,-0.003676368040032685
33150.0,-0.0038201925344765186
33200.0,-0.0036466665915213525
33250.0,-0.00302839808864519
33300.0,-0.001963513728696853
33350.0,-6.19401347648818E-4
33400.0,7.422772468999028E-4
33450.0,0.0018891259387601167
33500.0,0.00272312416927889
33550.0,0.00328137562610209
33600.0,0.003647219971753657
33650.0,0.0038179499097168446
33700.0,0.0036845155991613865
33750.0,0.0031177953933365643
33800.0,0.0020959506218787283
33850.0,7.699844718445092E-4
33900.0,-6.026197224855423E-4
33950.0,-0.0017799785418901592
34000.0,-0.0026479302905499935
34050.0,-0.0032315992866642773
34100.0,-0.003615827125031501
34150.0,-0.0038119619130156934
34200.0,-0.0037173552555032074
34250.0,-0.003201997431460768
34300.0,-0.0022247523884288967
34350.0,-9.201070060953498E-4
34400.0,4.6048279182286933E-4
34450.0,0.0016673853097017854
34500.0,0.002569301868788898
34550.0,0.0031796633265912533
34600.0,0.0035825364757329226
34650.0,0.0038025896064937115
34700.0,0.0037455435376614332
34750.0,0.003280435223132372
34800.0,0.0023495229543186724
34850.0,0.0010692967334762216
34900.0,-3.1631481760996394E-4
34950.0,-0.0015509810764342546
35000.0,-0.0024874023511074483
35050.0,-0.003125353658106178
35100.0,-0.003547303727827966
35150.0,-0.0037900236202403903
35200.0,-0.0037687125732190907
35250.0,-0.003353283100295812
35300.0,-0.002470119798090309
35350.0,-0.0012172185815870762
35400.0,1.7026146747411985E-4
35450.0,0.0014308192185126245
35500.0,0.002401866833679378
35550.0,0.003068554971832782
35600.0,0.0035100251552648842
35650.0,0.003774258657358587
35700.0,0.003787304158322513
35750.0,0.003420970228035003
35800.0,0.00258633034536615
35850.0,0.0013635721115861088
35900.0,-2.24659925152082E-5
35950.0,-0.0013071554421912879
36000.0,-0.002312546828761697
36050.0,-0.0030091251828707755
36100.0,-0.0034707964514382184
36150.0,-0.003755505196750164
36200.0,-0.003801449143793434
36250.0,-0.0034829197684302926
36300.0,-0.0026978201931342483
36350.0,-0.0015080206794664264
36400.0,-1.2663445431826403E-4
36450.0,0.0011801046639448032
36500.0,0.002219584595877677
36550.0,0.002946945489384234
36600.0,0.0034296251251362264
36650.0,0.003734118537977338
36700.0,0.003811608999967575
36750.0,0.0035390498815104365
36800.0,0.002804612973704934
36850.0,0.0016504253435414284
36900.0,2.767637061538153E-4
36950.0,-0.001049581405823119
37000.0,-0.002122674457496032
37050.0,-0.002881846157833934
37100.0,-0.0033864584984257817
37150.0,-0.003710115619469434
37200.0,-0.0038178295362740755
37250.0,-0.003589801548514515
37300.0,-0.0029065831331536174
37350.0,-0.0017903154657687992
37400.0,-4.276525396562647E-4
37450.0,9.158244210993871E-4
37500.0,0.00202214447199367
37550.0,0.00281375867780298
37600.0,0.0033414544886909425
37650.0,0.00368378811981529
37700.0,0.0038200861890800297
37750.0,0.003635396307799965
37800.0,0.0030033524963073432
37850.0,0.0019272301287855953
37900.0,5.787499976577237E-4
37950.0,-7.794374687364325E-4
38000.0,-0.0019178447546437383
38050.0,-0.0027427010354585946
38100.0,-0.0032943557598628104
38150.0,-0.003655229927971959
38200.0,-0.003818910801783204
38250.0,-0.0036748817074112594
38300.0,-0.003094318090006709
38350.0,-0.002060745668131858
38400.0,-7.295911345863715E-4
38450.0,6.404012165148742E-4
38500.0,0.0018095762643497437
38550.0,0.0026684313197620213
38600.0,0.003245094674639404
38650.0,0.0036244290531612933
38700.0,0.003813848306890577
38750.0,0.003708915726747364
38800.0,0.003179883467964828
38850.0,0.002190531842643395
38900.0,8.79886923939921E-4
38950.0,-4.98803798109293E-4
39000.0,-0.0016978979401756078
39050.0,-0.002590683405287564
39100.0,-0.0031938201282173395
39150.0,-0.0035916431224904954
39200.0,-0.0038054101169109344
39250.0,-0.003738356113899499
39300.0,-0.00325997534673661
39350.0,-0.0023164930753409863
39400.0,-0.0010294288076693192
39450.0,3.551360059645958E-4
39500.0,0.0015825401060283184
39550.0,0.0025096589815802872
39600.0,0.0031401298474520445
39650.0,0.0035569145693443716
39700.0,0.003793691867031157
39750.0,0.0037628542631864548
39800.0,0.003334210778120905
39850.0,0.0024382142000831664
39900.0,0.001177750207716599
39950.0,-2.0956127445970196E-4
40000.0,-0.0014633365790359676
