"Time","Max_vitesse_au_point_x Monitor: Max_vitesse_au_point_x Monitor (m/s)"
72500.0,-4.2181939352303743E-4
72600.0,-4.2588618816807866E-4
72700.0,-4.3558451579883695E-4
72800.0,-4.5089834020473063E-4
72900.0,-4.713695670943707E-4
73000.0,-4.958793288096786E-4
73100.0,-5.232455441728234E-4
73200.0,-5.515408702194691E-4
73300.0,-5.776735488325357E-4
73400.0,-6.003165617585182E-4
73500.0,-6.155087612569332E-4
73600.0,-6.199699710123241E-4
73700.0,-6.115958676673472E-4
73800.0,-5.899461102671921E-4
73900.0,-5.531972274184227E-4
74000.0,-5.073485081084073E-4
74100.0,-4.5677070738747716E-4
74200.0,-4.0541705675423145E-4
74300.0,-3.5584630677476525E-4
74400.0,-3.096449945587665E-4
74500.0,-2.679320168681443E-4
74600.0,-2.3152267385739833E-4
74700.0,-2.0123338617850095E-4
74800.0,-1.7797524924390018E-4
74900.0,-1.627412420930341E-4
75000.0,-1.565208367537707E-4
75100.0,-1.6016702284105122E-4
75200.0,-1.742502354318276E-4
75300.0,-1.9898501341231167E-4
75400.0,-2.340192295378074E-4
75500.0,-2.784474636428058E-4
75600.0,-3.305227728560567E-4
75700.0,-3.876073460560292E-4
75800.0,-4.45869896793738E-4
75900.0,-5.007000872865319E-4
76000.0,-5.467060836963356E-4
76100.0,-5.795746692456305E-4
76200.0,-5.933396751061082E-4
76300.0,-5.864129052497447E-4
76400.0,-5.613214452750981E-4
76500.0,-5.22022251971066E-4
76600.0,-4.7151726903393865E-4
76700.0,-4.1772369877435267E-4
76800.0,-3.650051658041775E-4
76900.0,-3.16320190904662E-4
77000.0,-2.726437523961067E-4
77100.0,-2.3433401656802744E-4
77200.0,-2.0177366968709975E-4
77300.0,-1.756170386215672E-4
77400.0,-1.568013831274584E-4
77500.0,-1.4648144133388996E-4
77600.0,-1.457190082874149E-4
77700.0,-1.5540771710220724E-4
77800.0,-1.75744979060255E-4
77900.0,-2.0636251429095864E-4
78000.0,-2.460609539411962E-4
